session_id,timestamp,user_id,product_id,event_type,offered_discount,purchase_id
100704,2021-01-06T05:10:10,113,1289,VIEW_PRODUCT,5,
100704,2021-01-06T05:14:37,,1289,BUY_PRODUCT,5,20500
100705,2021-01-07T05:40:29,,1284,VIEW_PRODUCT,0,
100705,2021-01-07T05:41:21,113,1287,VIEW_PRODUCT,0,
100705,2021-01-07T05:43:34,113,1291,VIEW_PRODUCT,0,
100705,2021-01-07T05:45:40,113,1288,VIEW_PRODUCT,0,
100705,2021-01-07T05:49:27,113,1288,BUY_PRODUCT,0,20501
100706,2021-01-06T03:18:00,113,1318,VIEW_PRODUCT,0,
100706,2021-01-06T03:22:01,113,1318,BUY_PRODUCT,0,20502
100707,2021-01-04T19:50:17,113,1002,VIEW_PRODUCT,15,
100707,2021-01-04T19:51:45,113,1076,VIEW_PRODUCT,15,
100707,2021-01-04T19:54:01,113,1078,VIEW_PRODUCT,15,
100707,2021-01-04T19:55:40,113,1003,VIEW_PRODUCT,15,
100707,2021-01-04T19:58:37,113,1079,VIEW_PRODUCT,15,
100707,2021-01-04T20:02:15,113,1081,VIEW_PRODUCT,15,
100708,2021-01-08T10:58:49,113,1318,VIEW_PRODUCT,0,
100709,2021-01-02T15:23:15,113,1278,VIEW_PRODUCT,0,
100709,2021-01-02T15:23:30,113,1281,VIEW_PRODUCT,0,
100710,2021-01-01T04:54:30,113,1044,VIEW_PRODUCT,0,
100710,2021-01-01T04:58:56,113,1045,VIEW_PRODUCT,0,
100710,2021-01-01T04:59:39,113,1042,VIEW_PRODUCT,0,
100710,2021-01-01T05:03:25,113,1043,VIEW_PRODUCT,0,
100710,2021-01-01T05:04:40,113,1084,VIEW_PRODUCT,0,
100710,2021-01-01T05:06:59,113,1046,VIEW_PRODUCT,0,
100710,2021-01-01T05:10:14,113,1047,VIEW_PRODUCT,0,
100711,2021-01-01T10:58:00,113,1319,VIEW_PRODUCT,0,
100711,2021-01-01T11:02:53,,1319,BUY_PRODUCT,0,20503
100712,2021-01-06T22:44:34,113,1043,VIEW_PRODUCT,0,
100712,2021-01-06T22:46:28,113,1043,BUY_PRODUCT,0,20504
100713,2021-01-08T03:45:51,113,1283,VIEW_PRODUCT,0,
100714,2021-01-07T21:39:23,113,1001,VIEW_PRODUCT,0,
100714,2021-01-07T21:44:12,113,1001,BUY_PRODUCT,0,20505
100715,2021-01-03T16:32:16,113,1030,VIEW_PRODUCT,0,
100715,2021-01-03T16:36:24,,1025,VIEW_PRODUCT,0,
100715,2021-01-03T16:40:27,113,1017,VIEW_PRODUCT,0,
100715,2021-01-03T16:42:49,113,1032,VIEW_PRODUCT,0,
100715,2021-01-03T16:44:52,113,1039,VIEW_PRODUCT,0,
100715,2021-01-03T16:48:39,113,1034,VIEW_PRODUCT,0,
100715,2021-01-03T16:53:31,113,1034,BUY_PRODUCT,0,20506
100716,2021-01-08T03:07:03,113,1276,VIEW_PRODUCT,0,
100716,2021-01-08T03:10:13,113,1276,BUY_PRODUCT,0,20507
100717,2021-01-08T04:12:11,113,1005,VIEW_PRODUCT,20,
100717,2021-01-08T04:14:03,113,1009,VIEW_PRODUCT,20,
100717,2021-01-08T04:18:43,113,1011,VIEW_PRODUCT,20,
100718,2021-01-05T12:40:09,113,1012,VIEW_PRODUCT,10,
100718,2021-01-05T12:43:41,113,1010,VIEW_PRODUCT,10,
100718,2021-01-05T12:45:06,113,1013,VIEW_PRODUCT,10,
100718,2021-01-05T12:47:45,113,1009,VIEW_PRODUCT,10,
100718,2021-01-05T12:49:16,113,1009,BUY_PRODUCT,10,20508
100719,2021-01-03T13:19:50,113,1072,VIEW_PRODUCT,0,
100719,2021-01-03T13:21:13,,1073,VIEW_PRODUCT,0,
100719,2021-01-03T13:24:52,113,1074,VIEW_PRODUCT,0,
100719,2021-01-03T13:25:52,113,1222,VIEW_PRODUCT,0,
100719,2021-01-03T13:26:39,113,1222,BUY_PRODUCT,0,20509
100720,2021-01-05T19:29:08,113,1067,VIEW_PRODUCT,0,
100720,2021-01-05T19:30:02,113,1067,BUY_PRODUCT,0,20510
100721,2021-01-01T17:33:08,113,1048,VIEW_PRODUCT,0,
100721,2021-01-01T17:34:26,113,1054,VIEW_PRODUCT,0,
100721,2021-01-01T17:35:38,113,,VIEW_PRODUCT,0,
100721,2021-01-01T17:36:10,,1051,BUY_PRODUCT,0,20511
100722,2021-01-07T10:42:59,,1044,VIEW_PRODUCT,0,
100722,2021-01-07T10:46:44,113,1047,VIEW_PRODUCT,0,
100722,2021-01-07T10:49:31,113,1046,VIEW_PRODUCT,0,
100722,2021-01-07T10:54:21,113,1084,VIEW_PRODUCT,0,
100722,2021-01-07T10:55:55,113,1043,VIEW_PRODUCT,0,
100722,2021-01-07T11:00:47,113,1040,VIEW_PRODUCT,0,
100723,2021-01-01T21:42:29,113,1077,VIEW_PRODUCT,10,
100723,2021-01-01T21:47:18,113,1003,VIEW_PRODUCT,10,
100723,2021-01-01T21:51:13,113,1079,VIEW_PRODUCT,10,
100723,2021-01-01T21:54:49,113,1080,VIEW_PRODUCT,10,
100723,2021-01-01T21:57:36,113,1002,VIEW_PRODUCT,10,
100723,2021-01-01T22:01:02,113,1075,VIEW_PRODUCT,10,
100723,2021-01-01T22:01:54,113,1081,VIEW_PRODUCT,10,
100723,2021-01-01T22:05:56,113,1081,BUY_PRODUCT,10,20512
100724,2021-01-04T15:42:17,113,1277,VIEW_PRODUCT,5,
100724,2021-01-04T15:44:41,113,1276,VIEW_PRODUCT,5,
100724,2021-01-04T15:47:02,113,1276,BUY_PRODUCT,5,20513
100725,2021-01-07T13:10:22,113,1277,VIEW_PRODUCT,0,
100725,2021-01-07T13:13:59,113,1276,VIEW_PRODUCT,0,
100726,2021-01-06T02:39:46,113,1001,VIEW_PRODUCT,15,
100726,2021-01-06T02:42:00,113,,BUY_PRODUCT,15,20514
100727,2021-01-05T13:03:58,114,,VIEW_PRODUCT,0,
100728,2021-01-03T15:37:15,114,1233,VIEW_PRODUCT,20,
100728,2021-01-03T15:37:36,114,,BUY_PRODUCT,20,20515
100729,2021-01-01T08:51:36,114,1283,VIEW_PRODUCT,0,
100729,2021-01-01T08:52:01,114,1283,BUY_PRODUCT,0,20516
100730,2021-01-08T07:26:03,114,1283,VIEW_PRODUCT,10,
100730,2021-01-08T07:30:36,114,1283,BUY_PRODUCT,10,20517
100731,2021-01-03T18:58:41,114,1067,VIEW_PRODUCT,0,
100732,2021-01-07T13:24:21,114,1044,VIEW_PRODUCT,5,
100732,2021-01-07T13:26:54,114,1046,VIEW_PRODUCT,5,
100732,2021-01-07T13:27:39,114,1040,VIEW_PRODUCT,5,
100733,2021-01-04T10:17:21,114,1055,VIEW_PRODUCT,0,
100733,2021-01-04T10:20:40,114,1050,VIEW_PRODUCT,0,
100733,2021-01-04T10:21:03,114,1052,VIEW_PRODUCT,0,
100733,2021-01-04T10:23:27,114,1052,BUY_PRODUCT,0,20518
100734,2021-01-04T21:44:42,114,1007,VIEW_PRODUCT,5,
100734,2021-01-04T21:46:46,114,1005,VIEW_PRODUCT,5,
100734,2021-01-04T21:49:38,114,1013,VIEW_PRODUCT,5,
100734,2021-01-04T21:52:11,114,1013,BUY_PRODUCT,5,20519
100735,2021-01-06T05:41:15,114,1317,VIEW_PRODUCT,0,
100735,2021-01-06T05:43:45,,1317,BUY_PRODUCT,0,20520
100736,2021-01-02T16:41:06,114,1277,VIEW_PRODUCT,0,
100736,2021-01-02T16:44:53,,1277,BUY_PRODUCT,0,20521
100737,2021-01-04T05:25:47,114,1001,VIEW_PRODUCT,5,
100737,2021-01-04T05:27:09,114,1001,BUY_PRODUCT,5,20522
100738,2021-01-05T18:00:02,114,1276,VIEW_PRODUCT,15,
100739,2021-01-07T15:37:16,115,1278,VIEW_PRODUCT,0,
100740,2021-01-01T17:49:02,115,1078,VIEW_PRODUCT,20,
100740,2021-01-01T17:50:45,115,1003,VIEW_PRODUCT,20,
100740,2021-01-01T17:52:37,115,1081,VIEW_PRODUCT,20,
100740,2021-01-01T17:56:49,115,1002,VIEW_PRODUCT,20,
100740,2021-01-01T17:59:07,,1076,VIEW_PRODUCT,20,
100740,2021-01-01T17:59:17,115,1079,VIEW_PRODUCT,20,
100740,2021-01-01T18:00:13,115,1075,VIEW_PRODUCT,20,
100741,2021-01-01T21:11:42,,1056,VIEW_PRODUCT,0,
100741,2021-01-01T21:13:22,115,1054,VIEW_PRODUCT,0,
100742,2021-01-01T10:06:58,115,1318,VIEW_PRODUCT,15,
100743,2021-01-03T01:50:34,115,1278,VIEW_PRODUCT,0,
100743,2021-01-03T01:54:15,115,1278,BUY_PRODUCT,0,20523
100744,2021-01-06T09:16:40,115,1004,VIEW_PRODUCT,0,
100744,2021-01-06T09:17:46,115,1008,VIEW_PRODUCT,0,
100744,2021-01-06T09:22:03,115,1010,VIEW_PRODUCT,0,
100744,2021-01-06T09:24:58,115,1005,VIEW_PRODUCT,0,
100744,2021-01-06T09:29:48,115,,VIEW_PRODUCT,0,
100745,2021-01-08T06:47:15,115,1035,VIEW_PRODUCT,0,
100745,2021-01-08T06:48:20,115,1035,BUY_PRODUCT,0,20524
100746,2021-01-07T08:38:42,115,1045,VIEW_PRODUCT,15,
100746,2021-01-07T08:41:21,115,1047,VIEW_PRODUCT,15,
100746,2021-01-07T08:41:46,115,1047,BUY_PRODUCT,15,20525
100747,2021-01-04T23:34:55,115,1045,VIEW_PRODUCT,20,
100747,2021-01-04T23:38:34,115,1047,VIEW_PRODUCT,20,
100747,2021-01-04T23:43:09,115,1044,VIEW_PRODUCT,20,
100747,2021-01-04T23:45:28,115,1040,VIEW_PRODUCT,20,
100747,2021-01-04T23:46:59,115,1084,VIEW_PRODUCT,20,
100747,2021-01-04T23:47:17,115,1046,VIEW_PRODUCT,20,
100748,2021-01-05T23:14:38,115,1032,VIEW_PRODUCT,5,
100748,2021-01-05T23:18:31,115,1036,VIEW_PRODUCT,5,
100748,2021-01-05T23:19:23,115,1033,VIEW_PRODUCT,5,
100749,2021-01-04T14:00:58,115,1288,VIEW_PRODUCT,0,
100749,2021-01-04T14:01:26,115,1291,VIEW_PRODUCT,0,
100749,2021-01-04T14:02:27,115,1293,VIEW_PRODUCT,0,
100749,2021-01-04T14:04:20,115,1284,VIEW_PRODUCT,0,
100749,2021-01-04T14:08:51,115,1285,VIEW_PRODUCT,0,
100749,2021-01-04T14:12:55,115,1290,VIEW_PRODUCT,0,
100749,2021-01-04T14:14:51,115,1290,BUY_PRODUCT,0,20526
100750,2021-01-04T11:44:14,115,1278,VIEW_PRODUCT,0,
100750,2021-01-04T11:46:32,115,1281,VIEW_PRODUCT,0,
100750,2021-01-04T11:48:16,115,1281,BUY_PRODUCT,0,20527
100751,2021-01-02T15:47:37,115,1276,VIEW_PRODUCT,5,
100751,2021-01-02T15:49:00,115,1277,VIEW_PRODUCT,5,
100751,2021-01-02T15:53:32,115,1277,BUY_PRODUCT,5,20528
100752,2021-01-06T08:08:42,115,1067,VIEW_PRODUCT,0,
100752,2021-01-06T08:10:07,115,1067,BUY_PRODUCT,0,20529
100753,2021-01-04T05:59:46,115,1033,VIEW_PRODUCT,0,
100753,2021-01-04T06:02:35,115,,VIEW_PRODUCT,0,
100753,2021-01-04T06:04:09,115,1030,VIEW_PRODUCT,0,
100753,2021-01-04T06:05:58,115,1025,VIEW_PRODUCT,0,
100753,2021-01-04T06:10:24,115,1034,VIEW_PRODUCT,0,
100753,2021-01-04T06:15:00,115,1017,VIEW_PRODUCT,0,
100753,2021-01-04T06:19:17,115,1017,BUY_PRODUCT,0,20530
100754,2021-01-01T09:44:09,115,1035,VIEW_PRODUCT,0,
100754,2021-01-01T09:45:36,115,1035,BUY_PRODUCT,0,20531
100755,2021-01-06T08:47:48,115,1278,VIEW_PRODUCT,20,
100755,2021-01-06T08:49:55,115,1278,BUY_PRODUCT,20,20532
100756,2021-01-07T02:40:38,115,1009,VIEW_PRODUCT,0,
100756,2021-01-07T02:41:13,115,1013,VIEW_PRODUCT,0,
100756,2021-01-07T02:44:28,115,1010,VIEW_PRODUCT,0,
100756,2021-01-07T02:48:20,115,1010,BUY_PRODUCT,0,20533
100757,2021-01-06T05:16:14,,1292,VIEW_PRODUCT,20,
100757,2021-01-06T05:19:36,115,1285,VIEW_PRODUCT,20,
100757,2021-01-06T05:23:25,115,1285,BUY_PRODUCT,20,20534
100758,2021-01-02T09:22:24,115,1318,VIEW_PRODUCT,0,
100758,2021-01-02T09:24:36,115,1318,BUY_PRODUCT,0,20535
100759,2021-01-03T04:38:09,115,1233,VIEW_PRODUCT,0,
100759,2021-01-03T04:38:56,115,1233,BUY_PRODUCT,0,20536
100760,2021-01-07T18:25:03,115,1276,VIEW_PRODUCT,15,
100760,2021-01-07T18:28:55,115,,BUY_PRODUCT,15,20537
100761,2021-01-01T21:59:55,115,1289,VIEW_PRODUCT,0,
100761,2021-01-01T22:02:20,115,1288,VIEW_PRODUCT,0,
100761,2021-01-01T22:05:28,115,1287,VIEW_PRODUCT,0,
100761,2021-01-01T22:10:18,115,1284,VIEW_PRODUCT,0,
100761,2021-01-01T22:14:16,,1293,VIEW_PRODUCT,0,
100761,2021-01-01T22:16:30,115,1286,VIEW_PRODUCT,0,
100761,2021-01-01T22:19:58,115,1292,VIEW_PRODUCT,0,
100761,2021-01-01T22:20:19,115,1291,VIEW_PRODUCT,0,
100761,2021-01-01T22:20:34,115,1290,VIEW_PRODUCT,0,
100761,2021-01-01T22:21:01,115,1290,BUY_PRODUCT,0,20538
100762,2021-01-07T03:13:03,115,1001,VIEW_PRODUCT,0,
100762,2021-01-07T03:17:53,115,1001,BUY_PRODUCT,0,20539
100763,2021-01-05T13:30:43,,1315,VIEW_PRODUCT,15,
100763,2021-01-05T13:33:42,,1315,BUY_PRODUCT,15,20540
100764,2021-01-04T08:55:39,,1035,VIEW_PRODUCT,0,
100764,2021-01-04T08:56:48,115,1067,VIEW_PRODUCT,0,
100764,2021-01-04T08:58:36,115,1067,BUY_PRODUCT,0,20541
100765,2021-01-08T03:22:46,115,1072,VIEW_PRODUCT,0,
100765,2021-01-08T03:24:44,,1074,VIEW_PRODUCT,0,
100765,2021-01-08T03:25:26,115,1201,VIEW_PRODUCT,0,
100766,2021-01-04T09:16:03,115,1233,VIEW_PRODUCT,15,
100767,2021-01-07T16:44:54,115,1276,VIEW_PRODUCT,0,
100767,2021-01-07T16:48:27,115,1277,VIEW_PRODUCT,0,
100767,2021-01-07T16:52:58,115,1277,BUY_PRODUCT,0,20542
100768,2021-01-08T01:26:51,115,1084,VIEW_PRODUCT,0,
100768,2021-01-08T01:31:01,,1084,BUY_PRODUCT,0,20543
100769,2021-01-07T09:49:00,115,,VIEW_PRODUCT,0,
100769,2021-01-07T09:53:01,115,1284,VIEW_PRODUCT,0,
100769,2021-01-07T09:56:53,115,1291,VIEW_PRODUCT,0,
100769,2021-01-07T09:57:01,115,1286,VIEW_PRODUCT,0,
100770,2021-01-07T17:56:47,115,1283,VIEW_PRODUCT,0,
100771,2021-01-05T16:21:35,115,1047,VIEW_PRODUCT,15,
100771,2021-01-05T16:26:33,115,1041,VIEW_PRODUCT,15,
100771,2021-01-05T16:30:04,115,1044,VIEW_PRODUCT,15,
100771,2021-01-05T16:31:01,115,1043,VIEW_PRODUCT,15,
100771,2021-01-05T16:33:17,115,1040,VIEW_PRODUCT,15,
100771,2021-01-05T16:36:37,115,1046,VIEW_PRODUCT,15,
100771,2021-01-05T16:38:38,115,1042,VIEW_PRODUCT,15,
100771,2021-01-05T16:39:35,115,1045,VIEW_PRODUCT,15,
100772,2021-01-02T10:13:54,115,1283,VIEW_PRODUCT,0,
100773,2021-01-07T12:05:49,115,1010,VIEW_PRODUCT,0,
100773,2021-01-07T12:08:49,,1013,VIEW_PRODUCT,0,
100773,2021-01-07T12:09:25,,1011,VIEW_PRODUCT,0,
100773,2021-01-07T12:11:28,115,1008,VIEW_PRODUCT,0,
100773,2021-01-07T12:13:03,115,1009,VIEW_PRODUCT,0,
100773,2021-01-07T12:15:25,115,1007,VIEW_PRODUCT,0,
100773,2021-01-07T12:15:34,115,1007,BUY_PRODUCT,0,20544
100774,2021-01-03T23:51:23,115,1318,VIEW_PRODUCT,0,
100774,2021-01-03T23:55:00,115,1318,BUY_PRODUCT,0,20545
100775,2021-01-04T10:04:15,115,1317,VIEW_PRODUCT,20,
100775,2021-01-04T10:08:25,115,1319,VIEW_PRODUCT,20,
100775,2021-01-04T10:10:15,115,1315,VIEW_PRODUCT,20,
100775,2021-01-04T10:10:47,115,,VIEW_PRODUCT,20,
100776,2021-01-02T17:56:02,115,1013,VIEW_PRODUCT,0,
100776,2021-01-02T17:56:25,115,,VIEW_PRODUCT,0,
100776,2021-01-02T17:57:07,115,1010,VIEW_PRODUCT,0,
100776,2021-01-02T17:59:32,115,1007,VIEW_PRODUCT,0,
100776,2021-01-02T18:01:43,115,1006,VIEW_PRODUCT,0,
100776,2021-01-02T18:05:03,115,1005,VIEW_PRODUCT,0,
100776,2021-01-02T18:07:20,115,1005,BUY_PRODUCT,0,20546
100777,2021-01-05T19:27:25,115,1040,VIEW_PRODUCT,0,
100777,2021-01-05T19:27:34,115,1046,VIEW_PRODUCT,0,
100777,2021-01-05T19:31:35,115,1044,VIEW_PRODUCT,0,
100777,2021-01-05T19:35:47,115,1043,VIEW_PRODUCT,0,
100777,2021-01-05T19:39:52,115,,BUY_PRODUCT,0,20547
100778,2021-01-05T14:53:23,115,1080,VIEW_PRODUCT,0,
100778,2021-01-05T14:54:14,115,1075,VIEW_PRODUCT,0,
100778,2021-01-05T14:58:52,115,1003,VIEW_PRODUCT,0,
100778,2021-01-05T15:03:37,115,1079,VIEW_PRODUCT,0,
100778,2021-01-05T15:07:48,115,,VIEW_PRODUCT,0,
100778,2021-01-05T15:08:13,115,1076,VIEW_PRODUCT,0,
100778,2021-01-05T15:10:13,115,1078,VIEW_PRODUCT,0,
100778,2021-01-05T15:12:28,115,1081,VIEW_PRODUCT,0,
100778,2021-01-05T15:12:57,115,1081,BUY_PRODUCT,0,20548
100779,2021-01-02T12:40:16,115,1078,VIEW_PRODUCT,10,
100779,2021-01-02T12:41:17,115,1079,VIEW_PRODUCT,10,
100779,2021-01-02T12:42:22,,1076,VIEW_PRODUCT,10,
100779,2021-01-02T12:45:24,115,1003,VIEW_PRODUCT,10,
100779,2021-01-02T12:46:39,115,1081,VIEW_PRODUCT,10,
100780,2021-01-04T01:29:01,115,1072,VIEW_PRODUCT,0,
100780,2021-01-04T01:31:15,115,1074,VIEW_PRODUCT,0,
100780,2021-01-04T01:33:26,115,1201,VIEW_PRODUCT,0,
100780,2021-01-04T01:36:54,115,1073,VIEW_PRODUCT,0,
100780,2021-01-04T01:38:32,115,1222,VIEW_PRODUCT,0,
100780,2021-01-04T01:43:16,115,1222,BUY_PRODUCT,0,20549
100781,2021-01-06T17:33:32,115,1278,VIEW_PRODUCT,0,
100781,2021-01-06T17:37:53,115,1278,BUY_PRODUCT,0,20550
100782,2021-01-03T01:26:31,115,1286,VIEW_PRODUCT,10,
100782,2021-01-03T01:30:50,115,1286,BUY_PRODUCT,10,20551
100783,2021-01-03T04:44:33,115,1010,VIEW_PRODUCT,0,
100783,2021-01-03T04:46:39,,,VIEW_PRODUCT,0,
100783,2021-01-03T04:50:34,115,1005,VIEW_PRODUCT,0,
100783,2021-01-03T04:54:55,115,1011,VIEW_PRODUCT,0,
100783,2021-01-03T04:57:45,115,1007,VIEW_PRODUCT,0,
100783,2021-01-03T04:57:59,115,1008,VIEW_PRODUCT,0,
100783,2021-01-03T04:59:57,115,1012,VIEW_PRODUCT,0,
100783,2021-01-03T05:04:09,115,1009,VIEW_PRODUCT,0,
100783,2021-01-03T05:05:30,115,1013,VIEW_PRODUCT,0,
100783,2021-01-03T05:05:45,115,1013,BUY_PRODUCT,0,20552
100784,2021-01-02T23:01:15,115,1072,VIEW_PRODUCT,20,
100784,2021-01-02T23:03:59,115,1222,VIEW_PRODUCT,20,
100784,2021-01-02T23:08:20,115,1074,VIEW_PRODUCT,20,
100784,2021-01-02T23:12:01,115,1201,VIEW_PRODUCT,20,
100785,2021-01-04T03:22:18,115,1315,VIEW_PRODUCT,10,
100785,2021-01-04T03:27:02,115,1319,VIEW_PRODUCT,10,
100785,2021-01-04T03:29:09,115,1319,BUY_PRODUCT,10,20553
100786,2021-01-08T02:41:12,115,1201,VIEW_PRODUCT,0,
100786,2021-01-08T02:43:12,115,1072,VIEW_PRODUCT,0,
100786,2021-01-08T02:47:31,115,1074,VIEW_PRODUCT,0,
100786,2021-01-08T02:51:10,115,1222,VIEW_PRODUCT,0,
100786,2021-01-08T02:55:02,115,,VIEW_PRODUCT,0,
100786,2021-01-08T02:57:31,115,1073,BUY_PRODUCT,0,20554
100787,2021-01-05T19:19:35,115,1001,VIEW_PRODUCT,0,
100787,2021-01-05T19:23:30,115,1001,BUY_PRODUCT,0,20555
100788,2021-01-06T01:47:36,115,1042,VIEW_PRODUCT,10,
100788,2021-01-06T01:49:15,115,1044,VIEW_PRODUCT,10,
100788,2021-01-06T01:53:03,115,1084,VIEW_PRODUCT,10,
100788,2021-01-06T01:56:41,115,1040,VIEW_PRODUCT,10,
100788,2021-01-06T01:56:49,115,1041,VIEW_PRODUCT,10,
100788,2021-01-06T01:58:28,115,1046,VIEW_PRODUCT,10,
100788,2021-01-06T01:59:34,115,1043,VIEW_PRODUCT,10,
100788,2021-01-06T02:03:28,115,1043,BUY_PRODUCT,10,20556
100789,2021-01-06T22:33:59,115,,VIEW_PRODUCT,20,
100789,2021-01-06T22:36:24,115,1080,VIEW_PRODUCT,20,
100790,2021-01-06T11:35:23,115,1084,VIEW_PRODUCT,0,
100790,2021-01-06T11:38:49,115,1043,VIEW_PRODUCT,0,
100790,2021-01-06T11:39:07,115,1044,VIEW_PRODUCT,0,
100790,2021-01-06T11:40:42,,1042,VIEW_PRODUCT,0,
100790,2021-01-06T11:42:26,115,1040,VIEW_PRODUCT,0,
100790,2021-01-06T11:43:35,115,1046,VIEW_PRODUCT,0,
100790,2021-01-06T11:47:54,115,1047,VIEW_PRODUCT,0,
100790,2021-01-06T11:52:09,115,1045,VIEW_PRODUCT,0,
100790,2021-01-06T11:52:22,115,1041,VIEW_PRODUCT,0,
100790,2021-01-06T11:55:31,115,1041,BUY_PRODUCT,0,20557
100791,2021-01-04T23:43:07,115,1042,VIEW_PRODUCT,10,
100791,2021-01-04T23:45:26,,1045,VIEW_PRODUCT,10,
100791,2021-01-04T23:49:32,115,1046,VIEW_PRODUCT,10,
100791,2021-01-04T23:49:55,,1043,VIEW_PRODUCT,10,
100791,2021-01-04T23:51:21,115,1040,VIEW_PRODUCT,10,
100791,2021-01-04T23:52:45,115,1040,BUY_PRODUCT,10,20558
100792,2021-01-06T09:44:29,115,1278,VIEW_PRODUCT,0,
100792,2021-01-06T09:46:10,115,1278,BUY_PRODUCT,0,20559
100793,2021-01-02T19:10:15,115,1283,VIEW_PRODUCT,0,
100793,2021-01-02T19:12:49,115,1283,BUY_PRODUCT,0,20560
100794,2021-01-01T21:30:42,115,1278,VIEW_PRODUCT,0,
100794,2021-01-01T21:33:42,115,1281,VIEW_PRODUCT,0,
100794,2021-01-01T21:33:50,115,,BUY_PRODUCT,0,20561
100795,2021-01-02T21:12:45,115,1051,VIEW_PRODUCT,20,
100795,2021-01-02T21:13:50,115,1054,VIEW_PRODUCT,20,
100795,2021-01-02T21:16:36,115,1049,VIEW_PRODUCT,20,
100795,2021-01-02T21:17:43,115,1050,VIEW_PRODUCT,20,
100795,2021-01-02T21:22:06,,1053,VIEW_PRODUCT,20,
100795,2021-01-02T21:24:49,115,1057,VIEW_PRODUCT,20,
100795,2021-01-02T21:28:16,115,1048,VIEW_PRODUCT,20,
100795,2021-01-02T21:28:57,115,1052,VIEW_PRODUCT,20,
100795,2021-01-02T21:33:33,115,1055,VIEW_PRODUCT,20,
100795,2021-01-02T21:36:28,115,1055,BUY_PRODUCT,20,20562
100796,2021-01-03T23:34:35,115,1057,VIEW_PRODUCT,0,
100796,2021-01-03T23:36:40,115,1057,BUY_PRODUCT,0,20563
100797,2021-01-06T22:17:29,115,,VIEW_PRODUCT,0,
100797,2021-01-06T22:19:15,115,1316,VIEW_PRODUCT,0,
100797,2021-01-06T22:23:31,115,1319,VIEW_PRODUCT,0,
100798,2021-01-03T13:06:56,115,1201,VIEW_PRODUCT,20,
100798,2021-01-03T13:09:47,115,1222,VIEW_PRODUCT,20,
100798,2021-01-03T13:13:30,115,1074,VIEW_PRODUCT,20,
100798,2021-01-03T13:16:20,,1072,VIEW_PRODUCT,20,
100798,2021-01-03T13:18:00,115,1073,VIEW_PRODUCT,20,
100799,2021-01-05T03:31:41,115,,VIEW_PRODUCT,0,
100799,2021-01-05T03:35:22,115,1315,VIEW_PRODUCT,0,
100799,2021-01-05T03:39:29,,1317,VIEW_PRODUCT,0,
100799,2021-01-05T03:42:15,115,1316,VIEW_PRODUCT,0,
100799,2021-01-05T03:46:05,115,1316,BUY_PRODUCT,0,20564
100800,2021-01-03T09:49:32,115,1283,VIEW_PRODUCT,0,
100801,2021-01-05T22:50:44,115,1281,VIEW_PRODUCT,0,
100801,2021-01-05T22:53:59,115,1281,BUY_PRODUCT,0,20565
100802,2021-01-03T19:56:36,115,1001,VIEW_PRODUCT,0,
100802,2021-01-03T19:58:21,115,1001,BUY_PRODUCT,0,20566
100803,2021-01-01T23:12:32,115,1286,VIEW_PRODUCT,5,
100803,2021-01-01T23:13:27,115,1292,VIEW_PRODUCT,5,
100803,2021-01-01T23:16:58,115,1290,VIEW_PRODUCT,5,
100804,2021-01-08T07:42:58,115,1075,VIEW_PRODUCT,5,
100804,2021-01-08T07:47:46,,1077,VIEW_PRODUCT,5,
100804,2021-01-08T07:51:28,115,1081,VIEW_PRODUCT,5,
100804,2021-01-08T07:51:45,115,1079,VIEW_PRODUCT,5,
100804,2021-01-08T07:54:02,115,1076,VIEW_PRODUCT,5,
100804,2021-01-08T07:54:48,115,1080,VIEW_PRODUCT,5,
100804,2021-01-08T07:56:10,115,1002,VIEW_PRODUCT,5,
100804,2021-01-08T07:58:04,115,1003,VIEW_PRODUCT,5,
100804,2021-01-08T07:58:33,115,1003,BUY_PRODUCT,5,20567
100805,2021-01-05T19:32:47,115,1009,VIEW_PRODUCT,0,
100805,2021-01-05T19:36:14,115,1009,BUY_PRODUCT,0,20568
100806,2021-01-01T18:33:29,115,1073,VIEW_PRODUCT,0,
100806,2021-01-01T18:35:49,115,1072,VIEW_PRODUCT,0,
100806,2021-01-01T18:37:03,115,1222,VIEW_PRODUCT,0,
100806,2021-01-01T18:40:20,115,1074,VIEW_PRODUCT,0,
100806,2021-01-01T18:42:10,115,1074,BUY_PRODUCT,0,20569
100807,2021-01-01T01:56:44,115,1001,VIEW_PRODUCT,0,
100808,2021-01-06T17:38:16,115,1234,VIEW_PRODUCT,15,
100809,2021-01-01T02:46:48,115,1281,VIEW_PRODUCT,20,
100809,2021-01-01T02:48:01,115,,VIEW_PRODUCT,20,
100810,2021-01-01T20:07:07,115,1053,VIEW_PRODUCT,0,
100810,2021-01-01T20:09:21,115,1053,BUY_PRODUCT,0,20570
100811,2021-01-03T06:11:13,115,1277,VIEW_PRODUCT,10,
100812,2021-01-05T22:27:37,115,1222,VIEW_PRODUCT,0,
100812,2021-01-05T22:31:29,115,1073,VIEW_PRODUCT,0,
100812,2021-01-05T22:31:34,115,1072,VIEW_PRODUCT,0,
100812,2021-01-05T22:34:15,115,1072,BUY_PRODUCT,0,20571
100813,2021-01-07T19:46:41,115,1080,VIEW_PRODUCT,0,
100813,2021-01-07T19:47:43,115,1078,VIEW_PRODUCT,0,
