user_id,product_id,purchase_id
129.0,1281.0,21074.0
129.0,1234.0,21075.0
129.0,1013.0,21076.0
129.0,1316.0,21077.0
129.0,1277.0,21078.0
129.0,1073.0,21079.0
129.0,1038.0,21080.0
129.0,,21081.0
129.0,1084.0,21082.0
130.0,1041.0,21083.0
130.0,1283.0,21084.0
130.0,1067.0,21085.0
130.0,1042.0,21086.0
130.0,1233.0,21087.0
130.0,1002.0,21088.0
130.0,1283.0,21089.0
130.0,1041.0,21090.0
130.0,1040.0,21091.0
130.0,1067.0,21092.0
130.0,1041.0,21093.0
130.0,1281.0,21094.0
130.0,1080.0,21095.0
130.0,1317.0,21096.0
130.0,1318.0,21097.0
130.0,1316.0,21098.0
130.0,1078.0,21099.0
130.0,1053.0,21100.0
130.0,1277.0,21101.0
130.0,1233.0,21102.0
130.0,1080.0,21103.0
130.0,1283.0,21104.0
130.0,1001.0,21105.0
130.0,1025.0,21106.0
130.0,1009.0,21107.0
130.0,1317.0,21108.0
130.0,,21109.0
130.0,,21110.0
130.0,1032.0,21112.0
130.0,1288.0,21113.0
130.0,1278.0,21114.0
130.0,1035.0,21115.0
130.0,1079.0,21116.0
130.0,1025.0,21117.0
130.0,1276.0,21118.0
130.0,1318.0,21119.0
130.0,1047.0,21121.0
130.0,1318.0,21122.0
130.0,1233.0,21124.0
130.0,1078.0,21125.0
130.0,1051.0,21126.0
130.0,1052.0,21127.0
130.0,1008.0,21128.0
130.0,1284.0,21129.0
130.0,1073.0,21130.0
130.0,1067.0,21132.0
130.0,1317.0,21133.0
130.0,1233.0,21134.0
130.0,1233.0,21135.0
130.0,,21136.0
130.0,1277.0,21137.0
131.0,1072.0,21138.0
131.0,1001.0,21139.0
131.0,1056.0,21140.0
131.0,1001.0,21142.0
131.0,1050.0,21143.0
131.0,1067.0,21144.0
131.0,1079.0,21145.0
131.0,1017.0,21146.0
131.0,1318.0,21147.0
131.0,1075.0,21148.0
131.0,1010.0,21149.0
131.0,1277.0,21150.0
131.0,1001.0,21151.0
131.0,1075.0,21152.0
131.0,1318.0,21153.0
131.0,1006.0,21154.0
131.0,1234.0,21155.0
131.0,1285.0,21156.0
131.0,1057.0,21157.0
131.0,1276.0,21158.0
131.0,1285.0,21159.0
131.0,1318.0,21160.0
131.0,1316.0,21161.0
131.0,1316.0,21162.0
131.0,1319.0,21163.0
131.0,1277.0,21165.0
131.0,1201.0,21166.0
131.0,1035.0,21167.0
131.0,1036.0,21168.0
131.0,1008.0,21169.0
131.0,1278.0,21170.0
131.0,1318.0,21171.0
131.0,1035.0,21172.0
131.0,1319.0,21173.0
131.0,1075.0,21174.0
131.0,1042.0,21175.0
131.0,1234.0,21176.0
131.0,1287.0,21177.0
131.0,1317.0,21178.0
131.0,1278.0,21179.0
131.0,1012.0,21180.0
131.0,,21181.0
131.0,1010.0,21182.0
131.0,1005.0,21183.0
131.0,1233.0,21184.0
131.0,1001.0,21185.0
132.0,1234.0,21186.0
132.0,1046.0,21187.0
132.0,1035.0,21189.0
132.0,1006.0,21190.0
132.0,1034.0,21192.0
132.0,1039.0,21193.0
132.0,1051.0,21194.0
132.0,,21195.0
132.0,1318.0,21196.0
132.0,1283.0,21197.0
132.0,1318.0,21198.0
132.0,1073.0,21199.0
132.0,1318.0,21200.0
132.0,1283.0,21201.0
132.0,1049.0,21202.0
132.0,1035.0,21203.0
132.0,1276.0,21204.0
132.0,1032.0,21205.0
132.0,1046.0,21206.0
132.0,1056.0,21207.0
132.0,1013.0,21208.0
132.0,1318.0,21209.0
132.0,1278.0,21211.0
132.0,1318.0,21212.0
132.0,1035.0,21213.0
132.0,1056.0,21214.0
132.0,1281.0,21215.0
132.0,1277.0,21216.0
132.0,1278.0,21217.0
133.0,1283.0,21218.0
133.0,,21219.0
133.0,1001.0,21220.0
133.0,1277.0,21221.0
133.0,1035.0,21222.0
133.0,1032.0,21223.0
133.0,1080.0,21224.0
133.0,1293.0,21225.0
133.0,1067.0,21226.0
133.0,1318.0,21227.0
133.0,1067.0,21228.0
133.0,,21229.0
133.0,1072.0,21230.0
133.0,1278.0,21231.0
133.0,1291.0,21233.0
133.0,,21234.0
133.0,1047.0,21235.0
133.0,1283.0,21236.0
133.0,,21237.0
133.0,1283.0,21238.0
133.0,1076.0,21240.0
133.0,1234.0,21241.0
133.0,1234.0,21242.0
133.0,1283.0,21243.0
133.0,1067.0,21244.0
133.0,,21245.0
133.0,1032.0,21246.0
133.0,1319.0,21247.0
133.0,1035.0,21248.0
133.0,1283.0,21249.0
133.0,1278.0,21250.0
133.0,1318.0,21251.0
133.0,1283.0,21252.0
133.0,1012.0,21253.0
133.0,1317.0,21254.0
133.0,1076.0,21255.0
133.0,1318.0,21256.0
133.0,1318.0,21257.0
133.0,1318.0,21258.0
133.0,1073.0,21259.0
133.0,1277.0,21260.0
133.0,1222.0,21261.0
133.0,1293.0,21262.0
133.0,1318.0,21263.0
133.0,1025.0,21264.0
133.0,1288.0,21265.0
133.0,1045.0,21266.0
133.0,1005.0,21267.0
133.0,1084.0,21268.0
133.0,,21269.0
133.0,1286.0,21270.0
133.0,1319.0,21271.0
133.0,,21272.0
134.0,,21273.0
134.0,1042.0,21274.0
134.0,1035.0,21275.0
135.0,1234.0,21276.0
135.0,1051.0,21277.0
135.0,1067.0,21278.0
135.0,1041.0,21279.0
135.0,1276.0,21280.0
135.0,1281.0,21281.0
135.0,1005.0,21282.0
135.0,1033.0,21284.0
135.0,1201.0,21285.0
135.0,1001.0,21286.0
135.0,1055.0,21287.0
135.0,1044.0,21288.0
135.0,1008.0,21289.0
135.0,1234.0,21290.0
136.0,1278.0,21291.0
136.0,1293.0,21292.0
136.0,1037.0,21293.0
136.0,1081.0,21294.0
136.0,1315.0,21295.0
136.0,1001.0,21296.0
136.0,1317.0,21297.0
136.0,1277.0,21298.0
136.0,1222.0,21299.0
136.0,1234.0,21300.0
136.0,1234.0,21301.0
136.0,1316.0,21302.0
136.0,1054.0,21303.0
136.0,1283.0,21304.0
136.0,,21305.0
136.0,1074.0,21306.0
136.0,1283.0,21307.0
136.0,1035.0,21308.0
136.0,1053.0,21309.0
136.0,1079.0,21310.0
136.0,1040.0,21311.0
136.0,1277.0,21312.0
136.0,1079.0,21313.0
136.0,1276.0,21314.0
136.0,1044.0,21315.0
136.0,1017.0,21316.0
136.0,1234.0,21317.0
136.0,1052.0,21318.0
136.0,,21319.0
136.0,1056.0,21320.0
136.0,1283.0,21321.0
136.0,1277.0,21322.0
136.0,1036.0,21323.0
136.0,1319.0,21324.0
136.0,1283.0,21325.0
136.0,1025.0,21326.0
136.0,1315.0,21327.0
136.0,1001.0,21328.0
136.0,1234.0,21329.0
136.0,1041.0,21330.0
136.0,1081.0,21331.0
136.0,1276.0,21332.0
136.0,1073.0,21333.0
136.0,1073.0,21334.0
136.0,1001.0,21335.0
136.0,1002.0,21336.0
136.0,1043.0,21337.0
136.0,1035.0,21338.0
136.0,1286.0,21339.0
136.0,1033.0,21340.0
136.0,1283.0,21341.0
136.0,1047.0,21342.0
136.0,1277.0,21343.0
136.0,1281.0,21344.0
136.0,1317.0,21345.0
136.0,1276.0,21346.0
136.0,1003.0,21348.0
136.0,1318.0,21349.0
136.0,1038.0,21350.0
136.0,,21351.0
136.0,1057.0,21352.0
136.0,1317.0,21353.0
136.0,1005.0,21354.0
136.0,1074.0,21355.0
137.0,1035.0,21356.0
137.0,1317.0,21357.0
137.0,1010.0,21358.0
137.0,1072.0,21359.0
137.0,1318.0,21360.0
137.0,1001.0,21361.0
137.0,1051.0,21363.0
137.0,1001.0,21364.0
137.0,1073.0,21365.0
138.0,1001.0,21366.0
138.0,1233.0,21367.0
138.0,1276.0,21368.0
138.0,1234.0,21369.0
138.0,1283.0,21370.0
138.0,1318.0,21371.0
138.0,1055.0,21372.0
138.0,1001.0,21373.0
138.0,1048.0,21374.0
138.0,1318.0,21375.0
138.0,1283.0,21376.0
138.0,1001.0,21377.0
138.0,1067.0,21378.0
138.0,1039.0,21379.0
138.0,1074.0,21380.0
138.0,1276.0,21381.0
138.0,1008.0,21382.0
138.0,1281.0,21383.0
138.0,1081.0,21384.0
138.0,1318.0,21385.0
138.0,1084.0,21386.0
138.0,1079.0,21387.0
138.0,1285.0,21388.0
138.0,1318.0,21389.0
138.0,1067.0,21391.0
138.0,1316.0,21392.0
138.0,1201.0,21393.0
138.0,1036.0,21394.0
138.0,1084.0,21395.0
138.0,1276.0,21396.0
138.0,1049.0,21397.0
138.0,1277.0,21398.0
138.0,1074.0,21399.0
138.0,1278.0,21400.0
138.0,1281.0,21401.0
138.0,1318.0,21402.0
138.0,1234.0,21403.0
138.0,1074.0,21404.0
138.0,1277.0,21405.0
138.0,,21406.0
138.0,1002.0,21407.0
138.0,1048.0,21408.0
138.0,1286.0,21409.0
138.0,1277.0,21410.0
138.0,1001.0,21411.0
138.0,1074.0,21412.0
139.0,1288.0,21414.0
140.0,1281.0,21415.0
140.0,1316.0,21416.0
140.0,1315.0,21417.0
140.0,1055.0,21419.0
140.0,1048.0,21420.0
140.0,1044.0,21421.0
140.0,1003.0,21422.0
140.0,1044.0,21423.0
140.0,1047.0,21426.0
140.0,1013.0,21427.0
140.0,1007.0,21428.0
140.0,1033.0,21429.0
140.0,1001.0,21430.0
140.0,1004.0,21431.0
140.0,1318.0,21432.0
140.0,1222.0,21433.0
140.0,1067.0,21434.0
140.0,1052.0,21435.0
140.0,1076.0,21436.0
140.0,1281.0,21438.0
140.0,1039.0,21439.0
140.0,1287.0,21440.0
140.0,1276.0,21441.0
140.0,,21442.0
140.0,1001.0,21443.0
142.0,1001.0,21445.0
142.0,1054.0,21446.0
142.0,1319.0,21447.0
142.0,1283.0,21448.0
142.0,1319.0,21450.0
142.0,1277.0,21451.0
142.0,1234.0,21452.0
142.0,1276.0,21453.0
142.0,1318.0,21454.0
142.0,1025.0,21455.0
142.0,1043.0,21456.0
142.0,1081.0,21458.0
142.0,1077.0,21459.0
142.0,1234.0,21460.0
142.0,1072.0,21461.0
142.0,1285.0,21462.0
142.0,1030.0,21463.0
142.0,1293.0,21464.0
142.0,1315.0,21465.0
142.0,1008.0,21466.0
142.0,1277.0,21467.0
142.0,1067.0,21468.0
142.0,1006.0,21470.0
142.0,1072.0,21472.0
142.0,1288.0,21473.0
142.0,1291.0,21474.0
142.0,1041.0,21475.0
143.0,1278.0,21476.0
143.0,1289.0,21477.0
143.0,1234.0,21479.0
143.0,1287.0,21480.0
143.0,1037.0,21481.0
143.0,1293.0,21482.0
143.0,1277.0,21483.0
143.0,1081.0,21484.0
143.0,1283.0,21485.0
143.0,,21486.0
143.0,1318.0,21487.0
143.0,1007.0,21488.0
143.0,1035.0,21489.0
143.0,1078.0,21490.0
143.0,1283.0,21491.0
143.0,1067.0,21492.0
143.0,1278.0,21493.0
143.0,1277.0,21494.0
143.0,1277.0,21495.0
143.0,,21496.0
143.0,1288.0,21497.0
143.0,1077.0,21498.0
143.0,1318.0,21499.0
143.0,1285.0,21500.0
143.0,1287.0,21501.0
143.0,1054.0,21502.0
143.0,1006.0,21503.0
143.0,,21504.0
143.0,1046.0,21505.0
143.0,1084.0,21506.0
143.0,1084.0,21507.0
143.0,1234.0,21508.0
143.0,1053.0,21509.0
143.0,1318.0,21510.0
143.0,1078.0,21511.0
143.0,1034.0,21512.0
143.0,1035.0,21513.0
143.0,1030.0,21514.0
143.0,1075.0,21516.0
143.0,1072.0,21517.0
143.0,1032.0,21518.0
143.0,1038.0,21519.0
143.0,1283.0,21520.0
143.0,1005.0,21521.0
143.0,1234.0,21522.0
143.0,1038.0,21523.0
143.0,1074.0,21524.0
143.0,1001.0,21525.0
143.0,1317.0,21526.0
143.0,1042.0,21527.0
143.0,1286.0,21528.0
143.0,1233.0,21529.0
143.0,1067.0,21530.0
143.0,1073.0,21531.0
143.0,1278.0,21532.0
143.0,1001.0,21533.0
143.0,1056.0,21534.0
144.0,1318.0,21535.0
144.0,1233.0,21536.0
144.0,1001.0,21537.0
144.0,1050.0,21538.0
144.0,1035.0,21539.0
144.0,1001.0,21540.0
144.0,1201.0,21541.0
144.0,1278.0,21542.0
144.0,1076.0,21543.0
144.0,1283.0,21544.0
144.0,1283.0,21545.0
144.0,1233.0,21546.0
144.0,1035.0,21547.0
144.0,1283.0,21548.0
144.0,1039.0,21549.0
144.0,1051.0,21550.0
144.0,1233.0,21551.0
144.0,1283.0,21552.0
144.0,1047.0,21553.0
144.0,1281.0,21554.0
144.0,1001.0,21555.0
144.0,1001.0,21556.0
144.0,1048.0,21557.0
144.0,1278.0,21558.0
144.0,1318.0,21560.0
144.0,1278.0,21561.0
145.0,1278.0,21562.0
145.0,1283.0,21563.0
145.0,1001.0,21564.0
145.0,1277.0,21565.0
145.0,,21566.0
145.0,1318.0,21567.0
145.0,1057.0,21568.0
145.0,1010.0,21569.0
145.0,1076.0,21570.0
145.0,1233.0,21571.0
145.0,1291.0,21572.0
145.0,1288.0,21573.0
146.0,1003.0,21574.0
146.0,1009.0,21575.0
146.0,1281.0,21576.0
146.0,1315.0,21577.0
146.0,1234.0,21578.0
146.0,1318.0,21579.0
146.0,1032.0,21580.0
146.0,1318.0,21581.0
146.0,1041.0,21582.0
146.0,1044.0,21583.0
146.0,1290.0,21584.0
146.0,1278.0,21585.0
146.0,1283.0,21586.0
146.0,1201.0,21587.0
146.0,1001.0,21588.0
146.0,1278.0,21589.0
147.0,1055.0,21590.0
147.0,1283.0,21591.0
147.0,1007.0,21592.0
147.0,1278.0,21593.0
147.0,1293.0,21594.0
147.0,1050.0,21595.0
147.0,1318.0,21596.0
147.0,1222.0,21597.0
147.0,1001.0,21598.0
147.0,1233.0,21600.0
147.0,1318.0,21601.0
147.0,1001.0,21602.0
147.0,1285.0,21603.0
147.0,1036.0,21604.0
147.0,1044.0,21605.0
147.0,1283.0,21606.0
147.0,1318.0,21607.0
147.0,1053.0,21608.0
147.0,1201.0,21609.0
147.0,,21610.0
147.0,1001.0,21611.0
147.0,1234.0,21612.0
147.0,,21613.0
147.0,1319.0,21614.0
147.0,1030.0,21615.0
147.0,1284.0,21616.0
147.0,,21617.0
148.0,1042.0,21618.0
148.0,1233.0,21619.0
149.0,1041.0,21620.0
149.0,1033.0,21621.0
149.0,1067.0,21622.0
149.0,1033.0,21623.0
149.0,1035.0,21624.0
149.0,1001.0,21626.0
149.0,1318.0,21627.0
149.0,1006.0,21628.0
149.0,1032.0,21629.0
149.0,1017.0,21630.0
149.0,1075.0,21631.0
149.0,1035.0,21632.0
149.0,1072.0,21633.0
149.0,1281.0,21634.0
149.0,1222.0,21635.0
149.0,1276.0,21636.0
149.0,1317.0,21637.0
149.0,1201.0,21638.0
149.0,1234.0,21639.0
149.0,1041.0,21640.0
149.0,1079.0,21641.0
149.0,1025.0,21642.0
149.0,1283.0,21643.0
149.0,,21644.0
149.0,1011.0,21645.0
149.0,1222.0,21646.0
149.0,1318.0,21647.0
149.0,1318.0,21648.0
149.0,1048.0,21649.0
149.0,1318.0,21650.0
149.0,1290.0,21651.0
149.0,1047.0,21653.0
149.0,,21654.0
149.0,1001.0,21655.0
149.0,1201.0,21656.0
149.0,1006.0,21657.0
149.0,1078.0,21658.0
149.0,1276.0,21659.0
149.0,,21660.0
149.0,1277.0,21661.0
149.0,1046.0,21662.0
150.0,1084.0,21663.0
150.0,1001.0,21664.0
150.0,1319.0,21665.0
150.0,1318.0,21666.0
150.0,1074.0,21667.0
150.0,1281.0,21668.0
150.0,1319.0,21669.0
150.0,1283.0,21671.0
150.0,1278.0,21672.0
150.0,1038.0,21673.0
150.0,1049.0,21674.0
150.0,1037.0,21675.0
150.0,,21676.0
150.0,1001.0,21677.0
150.0,1044.0,21678.0
150.0,1072.0,21680.0
150.0,1001.0,21681.0
150.0,1073.0,21682.0
150.0,1001.0,21683.0
150.0,1317.0,21684.0
150.0,1293.0,21685.0
150.0,1276.0,21686.0
150.0,1315.0,21687.0
150.0,1285.0,21688.0
151.0,1278.0,21689.0
151.0,1073.0,21690.0
151.0,1276.0,21691.0
151.0,1035.0,21692.0
152.0,1317.0,21693.0
152.0,1049.0,21694.0
152.0,1004.0,21695.0
152.0,1285.0,21696.0
153.0,1233.0,21697.0
153.0,1234.0,21698.0
153.0,1036.0,21699.0
153.0,1283.0,21700.0
153.0,1072.0,21701.0
153.0,1067.0,21702.0
153.0,1057.0,21703.0
153.0,1278.0,21704.0
153.0,1012.0,21705.0
153.0,1032.0,21706.0
153.0,1053.0,21707.0
153.0,1035.0,21708.0
153.0,1002.0,21709.0
153.0,1316.0,21710.0
153.0,1001.0,21711.0
153.0,1318.0,21712.0
153.0,1276.0,21713.0
153.0,1285.0,21714.0
153.0,1081.0,21715.0
153.0,1002.0,21716.0
153.0,1233.0,21718.0
153.0,1004.0,21719.0
153.0,1074.0,21720.0
153.0,1010.0,21721.0
153.0,1278.0,21722.0
153.0,,21723.0
153.0,1003.0,21724.0
153.0,1009.0,21725.0
153.0,1079.0,21726.0
153.0,1001.0,21727.0
153.0,1030.0,21728.0
153.0,1047.0,21729.0
153.0,1001.0,21732.0
153.0,1291.0,21733.0
153.0,1285.0,21734.0
153.0,1073.0,21735.0
153.0,1067.0,21736.0
153.0,1315.0,21737.0
153.0,1286.0,21738.0
153.0,1316.0,21739.0
153.0,1278.0,21740.0
153.0,1287.0,21741.0
153.0,1283.0,21742.0
153.0,1283.0,21743.0
153.0,1281.0,21744.0
153.0,1043.0,21745.0
153.0,1008.0,21746.0
153.0,1281.0,21747.0
153.0,1286.0,21748.0
153.0,,21749.0
153.0,1233.0,21750.0
153.0,1067.0,21751.0
153.0,1283.0,21752.0
153.0,1067.0,21753.0
153.0,,21754.0
154.0,,21755.0
154.0,1277.0,21756.0
154.0,1075.0,21757.0
154.0,1054.0,21758.0
154.0,1316.0,21759.0
154.0,1278.0,21760.0
154.0,1012.0,21761.0
154.0,1043.0,21762.0
154.0,1035.0,21763.0
154.0,1291.0,21764.0
154.0,1036.0,21765.0
154.0,1001.0,21766.0
154.0,1008.0,21767.0
154.0,1287.0,21768.0
154.0,1233.0,21769.0
154.0,,21770.0
154.0,1281.0,21771.0
154.0,1076.0,21772.0
154.0,1283.0,21773.0
154.0,1057.0,21774.0
154.0,1035.0,21775.0
154.0,1234.0,21776.0
154.0,1001.0,21777.0
154.0,1001.0,21778.0
154.0,1008.0,21779.0
154.0,1276.0,21780.0
154.0,1283.0,21781.0
154.0,1284.0,21782.0
154.0,1075.0,21784.0
154.0,1073.0,21785.0
154.0,1277.0,21786.0
154.0,1001.0,21787.0
154.0,1233.0,21788.0
154.0,1201.0,21789.0
154.0,1032.0,21790.0
154.0,1233.0,21791.0
154.0,,21792.0
154.0,1005.0,21793.0
154.0,1001.0,21794.0
154.0,1001.0,21796.0
154.0,1067.0,21797.0
154.0,,21798.0
154.0,1222.0,21799.0
154.0,1007.0,21800.0
154.0,1283.0,21801.0
154.0,1034.0,21802.0
154.0,,21803.0
154.0,1222.0,21804.0
154.0,,21805.0
154.0,1318.0,21806.0
154.0,1234.0,21807.0
154.0,1053.0,21808.0
154.0,1283.0,21809.0
154.0,1053.0,21810.0
155.0,,21811.0
155.0,1001.0,21813.0
155.0,1001.0,21814.0
155.0,1001.0,21815.0
155.0,1040.0,21816.0
155.0,1290.0,21817.0
155.0,1035.0,21818.0
155.0,1278.0,21819.0
155.0,1319.0,21820.0
155.0,1289.0,21821.0
155.0,1316.0,21822.0
155.0,1283.0,21823.0
155.0,1033.0,21824.0
155.0,1076.0,21825.0
155.0,1078.0,21826.0
155.0,,21827.0
155.0,1025.0,21828.0
155.0,1012.0,21829.0
155.0,,21830.0
155.0,1001.0,21831.0
155.0,1039.0,21832.0
155.0,1055.0,21833.0
155.0,1032.0,21834.0
155.0,1283.0,21835.0
155.0,1234.0,21836.0
155.0,1002.0,21837.0
155.0,1004.0,21838.0
155.0,1025.0,21839.0
155.0,1035.0,21840.0
155.0,1078.0,21841.0
155.0,1035.0,21842.0
155.0,1035.0,21844.0
155.0,1033.0,21845.0
155.0,1073.0,21846.0
155.0,,21848.0
155.0,1293.0,21849.0
155.0,1317.0,21850.0
155.0,1286.0,21851.0
155.0,1043.0,21852.0
155.0,1010.0,21853.0
155.0,1003.0,21854.0
155.0,1067.0,21855.0
155.0,1283.0,21856.0
155.0,1074.0,21857.0
155.0,1077.0,21859.0
155.0,1283.0,21860.0
155.0,1075.0,21861.0
155.0,1056.0,21862.0
155.0,1233.0,21863.0
155.0,1233.0,21864.0
155.0,1025.0,21865.0
155.0,1001.0,21866.0
155.0,1318.0,21867.0
155.0,1001.0,21869.0
156.0,1035.0,21870.0
156.0,1017.0,21871.0
156.0,,21872.0
156.0,1013.0,21873.0
156.0,1283.0,21874.0
156.0,1039.0,21875.0
156.0,,21876.0
156.0,1035.0,21877.0
156.0,1067.0,21878.0
156.0,1283.0,21879.0
156.0,1012.0,21880.0
156.0,1007.0,21881.0
156.0,1043.0,21882.0
156.0,1035.0,21883.0
156.0,1049.0,21885.0
156.0,1001.0,21886.0
156.0,1073.0,21887.0
156.0,1278.0,21888.0
156.0,1281.0,21889.0
156.0,1291.0,21891.0
156.0,1036.0,21892.0
156.0,1074.0,21893.0
156.0,1001.0,21894.0
156.0,1233.0,21896.0
156.0,,21897.0
156.0,1080.0,21898.0
156.0,1284.0,21899.0
156.0,1009.0,21900.0
156.0,1001.0,21901.0
156.0,1039.0,21902.0
156.0,1011.0,21903.0
156.0,1010.0,21904.0
156.0,1201.0,21905.0
156.0,1277.0,21906.0
156.0,1009.0,21907.0
156.0,1277.0,21908.0
156.0,1048.0,21909.0
156.0,1052.0,21910.0
156.0,1035.0,21911.0
156.0,1281.0,21912.0
156.0,1078.0,21913.0
156.0,1293.0,21915.0
156.0,1281.0,21916.0
156.0,1319.0,21917.0
156.0,1319.0,21918.0
156.0,,21919.0
156.0,1078.0,21920.0
156.0,1003.0,21921.0
156.0,1035.0,21922.0
156.0,1077.0,21923.0
156.0,1052.0,21924.0
157.0,1315.0,21925.0
157.0,1222.0,21926.0
157.0,1047.0,21927.0
157.0,1032.0,21928.0
157.0,,21929.0
157.0,1025.0,21930.0
157.0,1074.0,21931.0
157.0,1278.0,21932.0
157.0,1318.0,21933.0
157.0,1057.0,21934.0
157.0,1067.0,21935.0
157.0,1317.0,21936.0
157.0,1037.0,21937.0
157.0,1044.0,21938.0
157.0,1317.0,21939.0
157.0,1072.0,21940.0
157.0,1233.0,21941.0
157.0,1278.0,21943.0
157.0,1052.0,21944.0
157.0,1233.0,21946.0
157.0,1283.0,21947.0
157.0,1076.0,21948.0
157.0,1283.0,21949.0
157.0,1283.0,21950.0
157.0,1233.0,21951.0
157.0,1281.0,21952.0
157.0,1318.0,21954.0
157.0,1276.0,21955.0
157.0,1276.0,21956.0
157.0,1011.0,21957.0
157.0,,21958.0
157.0,1035.0,21959.0
157.0,1035.0,21960.0
157.0,1293.0,21961.0
157.0,1234.0,21962.0
157.0,1039.0,21963.0
157.0,1234.0,21964.0
157.0,1053.0,21965.0
157.0,1001.0,21966.0
157.0,1285.0,21968.0
157.0,1067.0,21970.0
157.0,1276.0,21971.0
157.0,1318.0,21972.0
157.0,1001.0,21973.0
157.0,1234.0,21974.0
157.0,1067.0,21975.0
157.0,1283.0,21976.0
157.0,1278.0,21977.0
157.0,1276.0,21978.0
157.0,,21979.0
157.0,1278.0,21980.0
157.0,1056.0,21981.0
157.0,1077.0,21982.0
157.0,1283.0,21983.0
157.0,1040.0,21984.0
157.0,1006.0,21985.0
157.0,1283.0,21986.0
157.0,1277.0,21987.0
157.0,1283.0,21989.0
157.0,1276.0,21991.0
157.0,1052.0,21992.0
158.0,1316.0,21993.0
158.0,1276.0,21995.0
158.0,1288.0,21996.0
158.0,1317.0,21997.0
158.0,1001.0,21998.0
158.0,1037.0,21999.0
158.0,1037.0,22000.0
158.0,,22001.0
158.0,1234.0,22002.0
158.0,1084.0,22003.0
158.0,,22004.0
158.0,1286.0,22005.0
158.0,1278.0,22006.0
158.0,1233.0,22007.0
158.0,1278.0,22009.0
158.0,1318.0,22010.0
158.0,1234.0,22011.0
158.0,1006.0,22012.0
158.0,1277.0,22013.0
158.0,1001.0,22014.0
158.0,1004.0,22015.0
158.0,1001.0,22016.0
158.0,1317.0,22017.0
158.0,1072.0,22018.0
158.0,1002.0,22019.0
158.0,1057.0,22020.0
158.0,1033.0,22021.0
158.0,1276.0,22022.0
158.0,1277.0,22023.0
158.0,1001.0,22024.0
158.0,1057.0,22025.0
158.0,1017.0,22026.0
158.0,1234.0,22027.0
158.0,1290.0,22028.0
158.0,1049.0,22029.0
158.0,1277.0,22030.0
158.0,1290.0,22031.0
158.0,1010.0,22033.0
158.0,1316.0,22034.0
158.0,1037.0,22035.0
158.0,1201.0,22036.0
159.0,1290.0,22037.0
159.0,1286.0,22038.0
159.0,1277.0,22040.0
159.0,1054.0,22041.0
159.0,,22042.0
159.0,1234.0,22043.0
159.0,1233.0,22044.0
159.0,1067.0,22045.0
159.0,1002.0,22046.0
159.0,1283.0,22047.0
159.0,1072.0,22049.0
159.0,1290.0,22050.0
160.0,1084.0,22051.0
160.0,1318.0,22052.0
160.0,1046.0,22053.0
160.0,1041.0,22054.0
160.0,1003.0,22055.0
160.0,1025.0,22056.0
160.0,1318.0,22057.0
160.0,1318.0,22058.0
160.0,1067.0,22059.0
160.0,1281.0,22061.0
160.0,1281.0,22062.0
160.0,1289.0,22063.0
160.0,1288.0,22064.0
160.0,1008.0,22065.0
160.0,1073.0,22066.0
160.0,1037.0,22067.0
160.0,1035.0,22068.0
160.0,1316.0,22069.0
160.0,1318.0,22071.0
160.0,1032.0,22072.0
160.0,1035.0,22073.0
160.0,1318.0,22074.0
160.0,1035.0,22075.0
160.0,1030.0,22076.0
160.0,1276.0,22077.0
160.0,1233.0,22078.0
160.0,1234.0,22079.0
160.0,1277.0,22080.0
160.0,1233.0,22081.0
160.0,,22082.0
160.0,,22083.0
160.0,1001.0,22084.0
160.0,1051.0,22085.0
160.0,1318.0,22086.0
160.0,1047.0,22087.0
160.0,1283.0,22088.0
160.0,1318.0,22089.0
160.0,1034.0,22090.0
160.0,1074.0,22091.0
160.0,1037.0,22092.0
160.0,1278.0,22093.0
160.0,1052.0,22094.0
160.0,1025.0,22095.0
160.0,1281.0,22096.0
160.0,1292.0,22097.0
160.0,1010.0,22098.0
160.0,1040.0,22099.0
160.0,1289.0,22100.0
160.0,1277.0,22101.0
160.0,1288.0,22102.0
160.0,,22103.0
160.0,1079.0,22104.0
160.0,1035.0,22105.0
160.0,1001.0,22106.0
160.0,1317.0,22107.0
160.0,1032.0,22108.0
160.0,1277.0,22109.0
160.0,1067.0,22110.0
160.0,1043.0,22111.0
160.0,1233.0,22112.0
160.0,1049.0,22113.0
160.0,1073.0,22114.0
160.0,1003.0,22115.0
160.0,1276.0,22116.0
160.0,1276.0,22117.0
160.0,1281.0,22118.0
160.0,1010.0,22119.0
160.0,1001.0,22120.0
160.0,1293.0,22121.0
160.0,1035.0,22122.0
160.0,1277.0,22123.0
160.0,1319.0,22124.0
161.0,1277.0,22125.0
161.0,1046.0,22126.0
161.0,1283.0,22127.0
161.0,1036.0,22128.0
161.0,1043.0,22129.0
161.0,1317.0,22130.0
161.0,1288.0,22131.0
161.0,1277.0,22132.0
161.0,1283.0,22133.0
161.0,1233.0,22134.0
161.0,1004.0,22135.0
162.0,1233.0,22136.0
162.0,1002.0,22137.0
162.0,1001.0,22138.0
162.0,1067.0,22139.0
162.0,1057.0,22140.0
162.0,,22141.0
162.0,,22142.0
162.0,1317.0,22143.0
162.0,1283.0,22144.0
162.0,1281.0,22145.0
162.0,1074.0,22146.0
162.0,1054.0,22147.0
163.0,1001.0,22148.0
163.0,1001.0,22149.0
